"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","brand","product_line","product_class","product_size","list_price","standard_cost","product_first_sold_date","month","profit"
15647,0,803,"24/10/17",FALSE,"Approved","Solex","Road","medium","medium",416.98,312.74,35560,"Oct",104.24
15648,0,923,"28/11/17",FALSE,"Approved","Solex","Standard","medium","medium",71.49,53.62,41245,"Nov",17.87
15649,39,2815,"14/08/17",TRUE,"Approved","Giant Bicycles","Standard","medium","large",1812.75,582.48,40336,"Aug",1230.27
15650,17,1678,"18/08/17",TRUE,"Approved","WeareA2B","Touring","medium","large",1362.99,57.74,34079,"Aug",1305.25
15651,35,1652,"22/06/17",TRUE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,40784,"Jun",448.68
15652,98,2094,"07/11/17",TRUE,"Approved","Trek Bicycles","Standard","high","medium",358.39,215.03,38002,"Nov",143.36
15653,53,1479,"11/02/17",TRUE,"Approved","OHM Cycles","Standard","medium","medium",795.34,101.58,35470,"Feb",693.76
15654,77,2766,"26/02/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1769.64,108.76,39427,"Feb",1660.88
15655,76,1302,"06/05/17",FALSE,"Approved","WeareA2B","Standard","low","medium",642.31,513.85,37873,"May",128.46
15656,82,265,"12/10/17",TRUE,"Approved","Giant Bicycles","Road","medium","medium",1538.99,829.65,42404,"Oct",709.34
15657,49,2400,"02/04/17",TRUE,"Approved","Trek Bicycles","Road","medium","medium",533.51,400.13,37220,"Apr",133.38
15658,80,1401,"23/07/17",FALSE,"Approved","Trek Bicycles","Standard","medium","large",1469.44,596.55,41047,"Jul",872.89
15659,1,955,"16/10/17",TRUE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,37659,"Oct",448.68
15660,40,1143,"19/11/17",FALSE,"Approved","OHM Cycles","Standard","high","medium",1458.17,874.9,39427,"Nov",583.27
15661,27,1783,"26/10/17",TRUE,"Approved","Trek Bicycles","Standard","medium","medium",499.53,388.72,36334,"Oct",110.81
15662,48,1843,"19/03/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,41245,"Mar",812.44
15663,32,1,"04/06/17",TRUE,"Approved","Giant Bicycles","Standard","medium","medium",642.7,211.37,40618,"Jun",431.33
15664,58,2292,"15/11/17",TRUE,"Approved","OHM Cycles","Standard","medium","medium",912.52,141.4,42172,"Nov",771.12
15665,1,2933,"19/01/17",TRUE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,38573,"Jan",448.68
15666,99,3498,"07/06/17",TRUE,"Approved","OHM Cycles","Standard","medium","medium",1227.34,770.89,34556,"Jun",456.45
15667,11,2199,"28/05/17",TRUE,"Approved","Trek Bicycles","Standard","medium","small",1775.81,1580.47,40670,"May",195.34
15668,28,2738,"30/09/17",FALSE,"Approved","Norco Bicycles","Standard","medium","small",1216.14,1082.36,33455,"Sep",133.78
15669,7,140,"01/06/17",TRUE,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,38258,"Jun",745.94
15670,63,2838,"05/07/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1992.93,762.63,34115,"Jul",1230.3
15671,94,2412,"10/12/17",FALSE,"Approved","Giant Bicycles","Standard","medium","large",1635.3,993.66,41434,"Dec",641.64
15672,96,885,"31/05/17",TRUE,"Approved","WeareA2B","Road","low","small",1172.78,1043.77,37539,"May",129.01
15673,76,1056,"09/09/17",TRUE,"Approved","WeareA2B","Standard","low","medium",642.31,513.85,41922,"Sep",128.46
15674,56,196,"16/02/17",FALSE,"Approved","Norco Bicycles","Mountain","low","small",688.63,612.88,34244,"Feb",75.75
15675,34,975,"09/02/17",FALSE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,37698,"Feb",309.81
15676,74,339,"30/07/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1228.07,400.91,34527,"Jul",827.16
15677,3,2785,"10/04/17",FALSE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,42145,"Apr",1702.55
15678,16,1782,"23/02/17",FALSE,"Approved","Norco Bicycles","Standard","high","small",1661.92,1479.11,40670,"Feb",182.81
15679,21,1568,"02/05/17",TRUE,"Approved","Solex","Standard","medium","large",1071.23,380.74,42696,"May",690.49
15680,0,2149,"24/05/17",FALSE,"Approved","OHM Cycles","Standard","medium","medium",183.86,137.9,35707,"May",45.96
15681,75,2896,"19/06/17",TRUE,"Approved","Giant Bicycles","Touring","medium","large",1873.97,863.95,41922,"Jun",1010.02
15682,2,1966,"22/07/17",TRUE,"Approved","Giant Bicycles","Road","low","small",590.26,525.33,40487,"Jul",64.9299999999999
15683,36,2647,"14/09/17",FALSE,"Approved","Solex","Standard","low","medium",1289.85,74.51,39427,"Sep",1215.34
15684,32,2538,"02/10/17",FALSE,"Approved","Giant Bicycles","Standard","high","medium",1179,707.4,36833,"Oct",471.6
15685,43,2455,"22/01/17",TRUE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,36498,"Jan",502.47
15686,80,139,"08/08/17",TRUE,"Approved","OHM Cycles","Touring","low","medium",1073.07,933.84,35455,"Aug",139.23
15687,81,3181,"19/05/17",FALSE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,36498,"May",502.47
15688,81,1897,"08/08/17",TRUE,"Approved","Norco Bicycles","Standard","medium","small",586.45,521.94,33429,"Aug",64.51
15689,36,2124,"11/03/17",TRUE,"Approved","Solex","Standard","low","medium",1289.85,74.51,39427,"Mar",1215.34
15690,70,2020,"09/06/17",FALSE,"Approved","Trek Bicycles","Standard","high","medium",495.72,297.43,41922,"Jun",198.29
15691,80,1668,"26/12/17",TRUE,"Approved","OHM Cycles","Touring","low","medium",1073.07,933.84,35455,"Dec",139.23
15692,59,3239,"07/01/17",TRUE,"Approved","WeareA2B","Standard","medium","small",1415.01,1259.36,37626,"Jan",155.65
15693,70,1427,"22/04/17",FALSE,"Approved","Norco Bicycles","Road","medium","medium",1036.59,206.35,33364,"Apr",830.24
15694,74,3210,"12/09/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1228.07,400.91,36668,"Sep",827.16
15695,3,1743,"20/09/17",FALSE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,38258,"Sep",1702.55
15696,24,2626,"03/02/17",FALSE,"Approved","Solex","Road","medium","large",1777.8,820.78,42696,"Feb",957.02
15697,54,2953,"11/10/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1807.45,778.69,33552,"Oct",1028.76
15698,5,3341,"07/09/17",FALSE,"Approved","Trek Bicycles","Mountain","low","medium",574.64,459.71,38216,"Sep",114.93
15699,92,1992,"03/05/17",TRUE,"Approved","WeareA2B","Standard","medium","small",1415.01,1259.36,38002,"May",155.65
15700,89,150,"01/05/17",TRUE,"Approved","WeareA2B","Touring","medium","large",1362.99,57.74,34079,"May",1305.25
15701,3,721,"25/10/17",FALSE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,41701,"Oct",1702.55
15702,12,3416,"30/08/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,40303,"Aug",1069.55
15703,99,1250,"30/03/17",TRUE,"Approved","OHM Cycles","Standard","medium","medium",1227.34,770.89,34556,"Mar",456.45
15704,70,3271,"02/03/17",TRUE,"Approved","Norco Bicycles","Road","medium","medium",1036.59,206.35,33364,"Mar",830.24
15705,27,512,"26/09/17",TRUE,"Approved","Trek Bicycles","Standard","medium","medium",499.53,388.72,36334,"Sep",110.81
15706,98,1046,"27/10/17",FALSE,"Approved","Trek Bicycles","Standard","high","medium",358.39,215.03,38002,"Oct",143.36
15707,38,2987,"27/03/17",TRUE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,40336,"Mar",1702.55
15708,92,864,"09/05/17",TRUE,"Approved","WeareA2B","Touring","medium","large",1890.39,260.14,40779,"May",1630.25
15710,45,2305,"21/09/17",TRUE,"Approved","Solex","Standard","medium","medium",441.49,84.99,37220,"Sep",356.5
15712,0,1839,"11/11/17",TRUE,"Approved","Solex","Standard","medium","medium",71.49,53.62,41245,"Nov",17.87
15713,70,137,"25/07/17",FALSE,"Approved","Norco Bicycles","Road","medium","medium",1036.59,206.35,33364,"Jul",830.24
15714,1,2873,"17/09/17",FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,42688,"Sep",448.68
15715,19,1431,"25/09/17",TRUE,"Approved","OHM Cycles","Road","high","large",12.01,7.21,42404,"Sep",4.8
15716,37,3232,"14/05/17",TRUE,"Approved","OHM Cycles","Standard","low","medium",1793.43,248.82,40618,"May",1544.61
15717,19,765,"02/09/17",FALSE,"Approved","OHM Cycles","Road","high","large",12.01,7.21,39880,"Sep",4.8
15718,48,2819,"21/07/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,41848,"Jul",812.44
15719,15,3317,"21/03/17",TRUE,"Approved","Norco Bicycles","Standard","low","medium",958.74,748.9,34165,"Mar",209.84
15720,48,1981,"07/05/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,41848,"May",812.44
15721,53,48,"27/04/17",FALSE,"Approved","OHM Cycles","Standard","medium","medium",795.34,101.58,35707,"Apr",693.76
15722,32,115,"29/09/17",TRUE,"Approved","Giant Bicycles","Standard","medium","medium",642.7,211.37,37337,"Sep",431.33
15723,79,1287,"06/09/17",FALSE,"Approved","Norco Bicycles","Standard","medium","medium",1555.58,818.01,37873,"Sep",737.57
15724,3,3212,"10/01/17",TRUE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,34996,"Jan",1702.55
15725,4,99,"26/11/17",FALSE,"Approved","Giant Bicycles","Standard","high","medium",1129.13,677.48,38573,"Nov",451.65
15726,56,558,"05/07/17",FALSE,"Approved","OHM Cycles","Standard","medium","medium",183.86,137.9,35707,"Jul",45.96
15727,6,2942,"06/08/17",TRUE,"Approved","Solex","Standard","high","medium",748.17,448.9,33552,"Aug",299.27
15728,61,592,"06/04/17",TRUE,"Approved","OHM Cycles","Standard","low","medium",71.16,56.93,42172,"Apr",14.23
15729,42,3489,"16/07/17",TRUE,"Approved","OHM Cycles","Road","medium","small",1810,1610.9,38991,"Jul",199.1
15730,40,2018,"27/04/17",FALSE,"Approved","OHM Cycles","Standard","high","medium",1458.17,874.9,38750,"Apr",583.27
15731,87,1863,"28/04/17",FALSE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,40410,"Apr",1592.19
15732,98,188,"01/12/17",TRUE,"Approved","OHM Cycles","Standard","medium","medium",795.34,101.58,34170,"Dec",693.76
15733,97,2828,"20/08/17",TRUE,"Approved","OHM Cycles","Road","medium","medium",742.54,667.4,42560,"Aug",75.14
15734,12,240,"01/09/17",TRUE,"Approved","Giant Bicycles","Standard","medium","large",1765.3,709.48,38206,"Sep",1055.82
15735,7,1029,"09/08/17",FALSE,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,38258,"Aug",745.94
15736,52,2922,"01/09/17",TRUE,"Approved","OHM Cycles","Road","medium","medium",1280.28,829.51,35470,"Sep",450.77
15737,68,1797,"04/08/17",TRUE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,40410,"Aug",1592.19
15738,58,2924,"17/03/17",TRUE,"Approved","OHM Cycles","Standard","medium","medium",912.52,141.4,42145,"Mar",771.12
15740,76,164,"15/06/17",FALSE,"Approved","WeareA2B","Standard","low","medium",642.31,513.85,37873,"Jun",128.46
15741,46,538,"26/07/17",TRUE,"Approved","Solex","Standard","low","medium",1289.85,74.51,37220,"Jul",1215.34
15742,17,2340,"16/02/17",TRUE,"Approved","Solex","Standard","high","medium",1024.66,614.8,35378,"Feb",409.86
15743,96,1215,"14/10/17",TRUE,"Approved","WeareA2B","Road","low","small",1172.78,1043.77,37539,"Oct",129.01
15744,87,667,"11/12/17",FALSE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,41922,"Dec",1592.19
15745,15,189,"30/05/17",FALSE,"Approved","Norco Bicycles","Standard","low","medium",958.74,748.9,38693,"May",209.84
15746,16,2672,"31/08/17",TRUE,"Approved","Norco Bicycles","Standard","high","small",1661.92,1479.11,34586,"Aug",182.81
15747,31,506,"04/08/17",FALSE,"Approved","Giant Bicycles","Standard","medium","medium",230.91,173.18,39031,"Aug",57.73
15748,44,2038,"17/12/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1769.64,108.76,34071,"Dec",1660.88
15749,5,2071,"18/09/17",FALSE,"Approved","Trek Bicycles","Mountain","low","medium",574.64,459.71,40784,"Sep",114.93
15750,52,1327,"17/08/17",FALSE,"Approved","OHM Cycles","Road","medium","medium",1280.28,829.51,37220,"Aug",450.77
15751,35,844,"28/01/17",TRUE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,42688,"Jan",448.68
15752,0,2661,"06/12/17",TRUE,"Approved","Norco Bicycles","Standard","low","medium",363.01,290.41,37626,"Dec",72.6
15753,89,2850,"23/12/17",TRUE,"Approved","WeareA2B","Touring","medium","large",1362.99,57.74,41434,"Dec",1305.25
15754,43,2900,"30/10/17",FALSE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,41848,"Oct",502.47
15755,50,778,"11/04/17",TRUE,"Approved","Giant Bicycles","Standard","medium","medium",642.7,211.37,37337,"Apr",431.33
15756,71,715,"06/03/17",TRUE,"Approved","Solex","Standard","high","large",1842.92,1105.75,34996,"Mar",737.17
15757,30,3130,"30/12/17",FALSE,"Approved","Solex","Standard","high","medium",748.17,448.9,33552,"Dec",299.27
15759,12,2282,"17/04/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,38216,"Apr",1069.55
15760,3,168,"18/03/17",FALSE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,40487,"Mar",1702.55
15761,4,2269,"22/02/17",TRUE,"Approved","Giant Bicycles","Standard","high","medium",1129.13,677.48,38573,"Feb",451.65
15762,61,376,"07/09/17",FALSE,"Approved","OHM Cycles","Standard","low","medium",71.16,56.93,40410,"Sep",14.23
15763,23,990,"12/06/17",TRUE,"Approved","Norco Bicycles","Mountain","low","small",688.63,612.88,36334,"Jun",75.75
15764,0,907,"03/08/17",TRUE,"Approved","Trek Bicycles","Standard","high","medium",358.39,215.03,33364,"Aug",143.36
15765,7,2685,"15/04/17",FALSE,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,38258,"Apr",745.94
15766,81,2132,"12/12/17",TRUE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,34170,"Dec",502.47
15767,69,863,"25/07/17",TRUE,"Approved","Giant Bicycles","Road","medium","medium",792.9,594.68,33879,"Jul",198.22
15768,90,1719,"21/09/17",TRUE,"Approved","Solex","Standard","low","medium",945.04,507.58,40784,"Sep",437.46
15769,41,1277,"12/10/17",TRUE,"Approved","Solex","Road","medium","medium",416.98,312.74,36498,"Oct",104.24
15770,21,3391,"11/12/17",TRUE,"Approved","Solex","Standard","medium","large",1071.23,380.74,35160,"Dec",690.49
15771,35,2512,"24/03/17",TRUE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,33549,"Mar",448.68
15772,48,1949,"13/06/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,41848,"Jun",812.44
15773,3,867,"11/03/17",TRUE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,41167,"Mar",1702.55
15774,53,138,"27/10/17",TRUE,"Approved","OHM Cycles","Standard","medium","medium",795.34,101.58,39915,"Oct",693.76
15775,86,1896,"24/07/17",TRUE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,41064,"Jul",309.81
15776,20,611,"11/09/17",FALSE,"Approved","Trek Bicycles","Standard","medium","small",1775.81,1580.47,40303,"Sep",195.34
15777,53,1142,"17/11/17",FALSE,"Approved","OHM Cycles","Standard","medium","medium",795.34,101.58,35470,"Nov",693.76
15778,68,1866,"31/10/17",TRUE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,39915,"Oct",1592.19
15779,0,88,"12/07/17",FALSE,"Approved","OHM Cycles","Road","high","large",12.01,7.21,34115,"Jul",4.8
15780,56,1170,"02/07/17",FALSE,"Approved","OHM Cycles","Standard","medium","medium",183.86,137.9,40779,"Jul",45.96
15781,28,2958,"21/01/17",FALSE,"Approved","Norco Bicycles","Standard","medium","small",1216.14,1082.36,37698,"Jan",133.78
15782,12,2159,"12/12/17",FALSE,"Approved","Giant Bicycles","Standard","medium","large",1765.3,709.48,33429,"Dec",1055.82
15783,85,502,"28/01/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",752.64,205.36,42218,"Jan",547.28
15784,58,1416,"01/02/17",FALSE,"Approved","OHM Cycles","Road","medium","medium",1280.28,829.51,33429,"Feb",450.77
15785,39,454,"26/08/17",FALSE,"Approved","Giant Bicycles","Standard","medium","large",1812.75,582.48,40336,"Aug",1230.27
15786,64,2034,"11/07/17",TRUE,"Approved","Trek Bicycles","Standard","medium","large",1469.44,596.55,41047,"Jul",872.89
15787,82,125,"09/05/17",FALSE,"Approved","Norco Bicycles","Standard","high","medium",1148.64,689.18,42226,"May",459.46
15788,95,1367,"08/07/17",TRUE,"Approved","Giant Bicycles","Standard","medium","large",569.56,528.43,37874,"Jul",41.13
15789,15,1878,"11/08/17",TRUE,"Approved","Norco Bicycles","Standard","low","medium",958.74,748.9,38693,"Aug",209.84
15790,95,2909,"02/06/17",FALSE,"Approved","OHM Cycles","Touring","low","medium",1073.07,933.84,35455,"Jun",139.23
15791,91,205,"13/03/17",TRUE,"Approved","Solex","Standard","medium","medium",100.35,75.26,41434,"Mar",25.09
15792,93,3245,"22/08/17",TRUE,"Approved","OHM Cycles","Standard","high","medium",1458.17,874.9,38750,"Aug",583.27
15793,15,1677,"24/02/17",FALSE,"Approved","Norco Bicycles","Standard","low","medium",958.74,748.9,40303,"Feb",209.84
15794,63,1909,"01/11/17",TRUE,"Approved","Solex","Standard","medium","medium",1483.2,99.59,40410,"Nov",1383.61
15795,74,87,"26/10/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1228.07,400.91,36668,"Oct",827.16
15796,64,462,"09/02/17",TRUE,"Approved","Trek Bicycles","Standard","medium","large",1469.44,596.55,34996,"Feb",872.89
15797,2,304,"25/06/17",TRUE,"Approved","Solex","Standard","medium","medium",71.49,53.62,41167,"Jun",17.87
15798,14,2520,"22/11/17",FALSE,"Approved","Trek Bicycles","Standard","medium","small",1386.84,1234.29,35378,"Nov",152.55
15799,54,582,"10/04/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1292.84,13.44,39915,"Apr",1279.4
15800,7,638,"03/07/17",FALSE,"Approved","Giant Bicycles","Standard","medium","small",1311.44,1167.18,33888,"Jul",144.26
15801,51,1018,"25/01/17",FALSE,"Approved","OHM Cycles","Standard","high","medium",2005.66,1203.4,37823,"Jan",802.26
15802,91,3358,"23/06/17",TRUE,"Approved","Solex","Standard","medium","medium",100.35,75.26,37539,"Jun",25.09
15803,93,3242,"19/08/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1065.03,230.09,39298,"Aug",834.94
15804,64,3281,"01/11/17",FALSE,"Approved","Trek Bicycles","Standard","medium","large",1469.44,596.55,41047,"Nov",872.89
15805,22,917,"29/03/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",60.34,45.26,34165,"Mar",15.08
15806,83,3354,"01/07/17",FALSE,"Approved","Solex","Touring","medium","large",2083.94,675.03,38339,"Jul",1408.91
15807,10,2523,"14/09/17",TRUE,"Approved","WeareA2B","Touring","medium","medium",1466.68,363.25,38216,"Sep",1103.43
15808,29,2913,"15/09/17",FALSE,"Approved","Norco Bicycles","Road","medium","medium",543.39,407.54,42696,"Sep",135.85
15809,34,1519,"02/04/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,38216,"Apr",1069.55
15810,10,2646,"17/03/17",TRUE,"Approved","WeareA2B","Touring","medium","medium",1466.68,363.25,38216,"Mar",1103.43
15811,89,2162,"18/04/17",TRUE,"Approved","Giant Bicycles","Standard","medium","large",1812.75,582.48,40672,"Apr",1230.27
15812,100,602,"10/07/17",TRUE,"Approved","Trek Bicycles","Standard","medium","small",1386.84,1234.29,35160,"Jul",152.55
15813,38,3431,"27/05/17",FALSE,"Approved","Solex","Standard","medium","medium",1577.53,826.51,40618,"May",751.02
15814,29,761,"13/02/17",TRUE,"Approved","Norco Bicycles","Road","medium","medium",543.39,407.54,34556,"Feb",135.85
15816,76,2029,"15/03/17",FALSE,"Approved","WeareA2B","Standard","low","medium",642.31,513.85,41922,"Mar",128.46
15817,0,2210,"03/12/17",TRUE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,37659,"Dec",91.15
15818,7,2751,"27/12/17",FALSE,"Approved","Giant Bicycles","Standard","medium","small",1311.44,1167.18,35560,"Dec",144.26
15819,89,3043,"26/10/17",TRUE,"Approved","WeareA2B","Touring","medium","large",1362.99,57.74,38482,"Oct",1305.25
15820,72,3137,"05/09/17",FALSE,"Approved","Norco Bicycles","Standard","medium","medium",360.4,270.3,42710,"Sep",90.1
15821,58,2235,"10/07/17",FALSE,"Approved","OHM Cycles","Standard","medium","medium",912.52,141.4,42295,"Jul",771.12
15822,67,3183,"21/07/17",TRUE,"Approved","Norco Bicycles","Road","medium","medium",544.05,376.84,38647,"Jul",167.21
15823,6,993,"23/12/17",TRUE,"Approved","Solex","Standard","high","medium",748.17,448.9,33552,"Dec",299.27
15824,0,2798,"29/07/17",TRUE,"Approved","Trek Bicycles","Standard","medium","medium",499.53,388.72,34527,"Jul",110.81
15826,11,3426,"04/01/17",TRUE,"Approved","Giant Bicycles","Standard","high","medium",1274.93,764.96,39298,"Jan",509.97
15827,79,1129,"30/03/17",TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1555.58,818.01,37873,"Mar",737.57
15828,12,881,"15/02/17",TRUE,"Approved","Giant Bicycles","Standard","medium","large",1765.3,709.48,37626,"Feb",1055.82
15829,41,3120,"10/12/17",FALSE,"Approved","Solex","Road","medium","medium",416.98,312.74,41848,"Dec",104.24
15830,100,1500,"12/10/17",FALSE,"Approved","Norco Bicycles","Road","medium","medium",1036.59,206.35,33364,"Oct",830.24
15831,0,1528,"16/10/17",TRUE,"Approved","Norco Bicycles","Standard","medium","medium",360.4,270.3,42710,"Oct",90.1
15832,0,1885,"14/11/17",FALSE,"Approved","Trek Bicycles","Standard","medium","medium",499.53,388.72,36334,"Nov",110.81
15833,6,567,"03/07/17",FALSE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,37659,"Jul",91.15
15834,43,3427,"15/01/17",FALSE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,41848,"Jan",502.47
15835,76,1793,"10/08/17",FALSE,"Approved","WeareA2B","Standard","low","medium",642.31,513.85,35455,"Aug",128.46
15836,40,1232,"02/07/17",TRUE,"Approved","OHM Cycles","Standard","high","medium",1458.17,874.9,38750,"Jul",583.27
15837,53,3167,"18/10/17",FALSE,"Approved","OHM Cycles","Standard","medium","medium",795.34,101.58,35470,"Oct",693.76
15838,65,3041,"28/08/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1807.45,778.69,42105,"Aug",1028.76
15839,41,390,"30/01/17",TRUE,"Approved","Solex","Road","medium","medium",416.98,312.74,35560,"Jan",104.24
15840,22,2512,"14/05/17",TRUE,"Approved","Solex","Standard","medium","medium",575.27,431.45,34244,"May",143.82
15841,43,1139,"12/04/17",FALSE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,41009,"Apr",502.47
15842,26,1551,"15/07/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1992.93,762.63,34115,"Jul",1230.3
15843,33,246,"12/11/17",TRUE,"Approved","OHM Cycles","Road","medium","small",1810,1610.9,39526,"Nov",199.1
15844,62,875,"26/07/17",TRUE,"Approved","Solex","Standard","medium","medium",478.16,298.72,41167,"Jul",179.44
15845,69,969,"13/12/17",TRUE,"Approved","Norco Bicycles","Road","medium","large",1240.31,795.1,42218,"Dec",445.21
15846,62,2578,"08/05/17",TRUE,"Approved","Solex","Standard","high","medium",1024.66,614.8,35378,"May",409.86
15847,77,2586,"04/11/17",FALSE,"Approved","Norco Bicycles","Road","medium","large",1240.31,795.1,42226,"Nov",445.21
15848,7,838,"19/11/17",FALSE,"Approved","Giant Bicycles","Standard","medium","small",1311.44,1167.18,33888,"Nov",144.26
15849,21,498,"19/08/17",FALSE,"Approved","WeareA2B","Touring","medium","medium",1466.68,363.25,41345,"Aug",1103.43
15850,84,559,"11/10/17",TRUE,"Approved","Giant Bicycles","Road","medium","medium",792.9,594.68,33879,"Oct",198.22
15851,29,1759,"09/05/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1065.03,230.09,36833,"May",834.94
15852,48,3455,"01/01/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,35707,"Jan",812.44
15853,49,1297,"23/02/17",FALSE,"Approved","Trek Bicycles","Road","medium","medium",533.51,400.13,41064,"Feb",133.38
15854,58,2100,"16/06/17",TRUE,"Approved","OHM Cycles","Standard","medium","medium",912.52,141.4,42295,"Jun",771.12
15855,92,546,"01/02/17",TRUE,"Approved","WeareA2B","Standard","medium","small",1415.01,1259.36,36145,"Feb",155.65
15856,37,198,"08/04/17",FALSE,"Approved","OHM Cycles","Standard","low","medium",1793.43,248.82,36361,"Apr",1544.61
15857,78,1709,"17/01/17",TRUE,"Approved","Giant Bicycles","Standard","medium","large",1765.3,709.48,38193,"Jan",1055.82
15858,9,2029,"02/09/17",TRUE,"Approved","OHM Cycles","Road","medium","medium",742.54,667.4,33549,"Sep",75.14
15859,35,652,"22/02/17",FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,42688,"Feb",448.68
15860,84,2810,"01/04/17",FALSE,"Approved","Trek Bicycles","Road","medium","medium",290.62,215.14,35667,"Apr",75.48
15861,59,2500,"14/02/17",FALSE,"Approved","WeareA2B","Standard","medium","small",1415.01,1259.36,42458,"Feb",155.65
15862,0,894,"15/09/17",FALSE,"Approved","Norco Bicycles","Road","medium","medium",543.39,407.54,37698,"Sep",135.85
15863,0,1051,"21/03/17",FALSE,"Approved","Trek Bicycles","Road","medium","medium",533.51,400.13,33259,"Mar",133.38
15864,69,298,"05/06/17",TRUE,"Approved","Norco Bicycles","Road","medium","large",1240.31,795.1,40553,"Jun",445.21
15865,46,2343,"09/08/17",TRUE,"Approved","OHM Cycles","Standard","low","medium",1793.43,248.82,36361,"Aug",1544.61
15866,0,407,"29/03/17",TRUE,"Approved","Solex","Standard","medium","medium",71.49,53.62,41245,"Mar",17.87
15867,35,2143,"27/01/17",TRUE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,42688,"Jan",448.68
15868,83,176,"20/02/17",FALSE,"Approved","Solex","Touring","medium","large",2083.94,675.03,41533,"Feb",1408.91
15869,4,498,"16/02/17",TRUE,"Approved","Solex","Standard","medium","medium",1483.2,99.59,33879,"Feb",1383.61
15870,79,763,"24/02/17",TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1555.58,818.01,37873,"Feb",737.57
15871,45,3148,"27/06/17",FALSE,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,41701,"Jun",745.94
15872,72,3370,"18/11/17",TRUE,"Approved","OHM Cycles","Standard","medium","medium",912.52,141.4,41047,"Nov",771.12
15873,6,258,"23/09/17",FALSE,"Approved","Solex","Standard","high","medium",748.17,448.9,33552,"Sep",299.27
15874,11,24,"13/05/17",TRUE,"Approved","Giant Bicycles","Standard","high","medium",1274.93,764.96,39880,"May",509.97
15875,22,2431,"24/05/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",60.34,45.26,34115,"May",15.08
